date,Controller1.dump,Controller1.res_load,Battery1.soc,Controller1.flow2b,PV1.pv_gen,Wind1.wind_gen,Load1.load_dem,Grid1.flag_warning
2012-01-01 14:15:00,-52.580548964322794,52.580548964322794,20,0,0.0,0.5208542356772068,53.1014032,0
2012-01-01 14:30:00,-43.465169472753146,43.465169472753146,20,0,0.0,0.4830130272468545,43.9481825,0
2012-01-01 14:45:00,-43.04344933748729,43.04344933748729,20,0,0.0,0.5370734625127098,43.5805228,0
2012-01-01 15:00:00,-43.62362320797881,43.62362320797881,20,0,0.0,0.5316301920211931,44.1552534,0
2012-01-01 15:15:00,-81.90816869999999,81.90816869999999,20,0,0.0,0,81.90816869999999,0
2012-01-01 15:30:00,-44.46958196818852,44.46958196818852,20,0,0.0,0.36663533181147123,44.836217299999994,0
2012-01-01 15:45:00,-41.67782083642324,41.67782083642324,20,0,0.0,0.35511336357676315,42.0329342,0
2012-01-01 16:00:00,-43.1384779,43.1384779,20,0,0.0,0,43.1384779,0
2012-01-01 16:15:00,-30.8287135,30.8287135,20,0,0.0,0,30.8287135,0
2012-01-01 16:30:00,-36.305723349267,36.305723349267,20,0,0.0,0.5036555507329976,36.8093789,0
2012-01-01 16:45:00,-36.18160710770799,36.18160710770799,20,0,0.0,0.3288446922920088,36.5104518,0
2012-01-01 17:00:00,-32.61059487878211,32.61059487878211,20,0,0.0,0.5964874212178958,33.2070823,0
2012-01-01 17:15:00,-35.34763706332077,35.34763706332077,20,0,0.0,0.5453078366792381,35.8929449,0
2012-01-01 17:30:00,-45.76144948396352,45.76144948396352,20,0,0.0,0.5719378160364776,46.3333873,0
2012-01-01 17:45:00,-61.6080176,61.6080176,20,0,0.0,0,61.6080176,0
2012-01-01 18:00:00,-63.470784800000004,63.470784800000004,20,0,0.0,0,63.470784800000004,0
2012-01-01 18:15:00,-57.13866257439638,57.13866257439638,20,0,0.0,0.5862954256036143,57.724957999999994,0
2012-01-01 18:30:00,-47.48875286968091,47.48875286968091,20,0,0.0,0.6008913303190934,48.0896442,0
2012-01-01 18:45:00,-93.90842160807334,93.90842160807334,20,0,0.0,0.5221931919266621,94.4306148,0
2012-01-01 19:00:00,-121.2814230358021,121.2814230358021,20,0,0.0,0.49455356419788205,121.77597659999999,1
2012-01-01 19:15:00,-111.39503653607599,111.39503653607599,20,0,0.0,0.36136766392399605,111.75640419999999,1
2012-01-01 19:30:00,-103.11323200380954,103.11323200380954,20,0,0.0,0.5805238961904673,103.69375590000001,1
2012-01-01 19:45:00,-98.7872189,98.7872189,20,0,0.0,0,98.7872189,0
2012-01-01 20:00:00,-86.8483233409655,86.8483233409655,20,0,0.0,0.564847759034494,87.4131711,0
2012-01-01 20:15:00,-76.9945579,76.9945579,20,0,0.0,0,76.9945579,0
2012-01-01 20:30:00,-71.43494474007817,71.43494474007817,20,0,0.0,0.46047335992183475,71.8954181,0
2012-01-01 20:45:00,-37.210561269454395,37.210561269454395,20,0,0.0,0.3655777305456004,37.576139,0
2012-01-01 21:00:00,-30.6564956,30.6564956,20,0,0.0,0,30.6564956,0
2012-01-01 21:15:00,-32.681906,32.681906,20,0,0.0,0,32.681906,0
2012-01-01 21:30:00,-24.338826253062855,24.338826253062855,20,0,0.0,0.4997411469371421,24.8385674,0
2012-01-01 21:45:00,-24.014891280029595,24.014891280029595,20,0,0.0,0.3029713199704061,24.3178626,0
2012-01-01 22:00:00,-25.578161424082555,25.578161424082555,20,0,0.0,0.3190969759174468,25.897258400000002,0
2012-01-01 22:15:00,-22.7623479535666,22.7623479535666,20,0,0.0,0.17695404643340257,22.939302,0
2012-01-01 22:30:00,-22.82048051386225,22.82048051386225,20,0,0.0,0.44463838613775103,23.2651189,0
2012-01-01 22:45:00,-18.8627052,18.8627052,20,0,0.0,0,18.8627052,0
2012-01-01 23:00:00,-9.294081069152382,9.294081069152382,20,0,0.0,0.48811973084761784,9.7822008,0
2012-01-01 23:15:00,-9.29633652740308,9.29633652740308,20,0,0.0,0.44103647259692,9.737373,0
2012-01-01 23:30:00,-57.07115973147225,57.07115973147225,20,0,0.0,0.43270776852775344,57.503867500000005,0
