,Controller1.dump,Controller1.res_load,Battery1.soc,Controller1.flow2b,PV1.pv_gen,Wind1.wind_gen,Load1.load_dem,Grid1.flag_warning,Consumption_kW,Energy_MWh,Price_EUR_MWh,Grid_Energy_MWh,Cost_EUR,PV_Energy_MWh,Wind_Energy_MWh,Net_Energy_MWh,Cumulative_Cost_EUR
2012-01-01 20:30:00,-71.43294474007817,71.43494474007817,10.001,-0.0019999999999988,0.0,0.4604733599218347,71.8954181,0,71.43294474007817,0.01785823618501954,82.94,0.01785823618501954,1.4811621091855207,0,0,0.01785823618501954,66.27504981644222
2012-01-01 20:45:00,-37.20856126945439,37.2105612694544,10.001,-0.0019999999999988,0.0,0.3655777305456004,37.576139,0,37.20856126945439,0.009302140317363598,74.16,0.009302140317363598,0.6898467259356844,0,0,0.009302140317363598,66.9648965423779
2012-01-01 21:00:00,-30.02368972969716,30.02568972969716,10.001,-0.0019999999999988,0.0,0.6308058703028442,30.6564956,0,30.02368972969716,0.00750592243242429,89.27,0.00750592243242429,0.6700536955425164,0,0,0.00750592243242429,67.63495023792042
2012-01-01 21:15:00,-31.93150578651116,31.933505786511155,10.001,-0.0019999999999988,0.0,0.7484002134888411,32.681906,0,31.93150578651116,0.00798287644662779,87.18,0.00798287644662779,0.6959471686170108,0,0,0.00798287644662779,68.33089740653743
2012-01-01 21:30:00,-24.336826253062856,24.33882625306285,10.001,-0.0019999999999988,0.0,0.4997411469371421,24.8385674,0,24.336826253062856,0.0060842065632657144,83.88,0.0060842065632657144,0.5103432465267281,0,0,0.0060842065632657144,68.84124065306416
2012-01-01 21:45:00,-24.0128912800296,24.014891280029595,10.001,-0.0019999999999988,0.0,0.3029713199704061,24.3178626,0,24.0128912800296,0.0060032228200073996,73.01,0.0060032228200073996,0.4382952980887403,0,0,0.0060032228200073996,69.27953595115291
2012-01-01 22:00:00,-25.57616142408256,25.578161424082555,10.001,-0.0019999999999988,0.0,0.3190969759174468,25.8972584,0,25.57616142408256,0.00639404035602064,89.5,0.00639404035602064,0.5722666118638473,0,0,0.00639404035602064,69.85180256301676
2012-01-01 22:15:00,-22.7603479535666,22.7623479535666,10.001,-0.0019999999999988,0.0,0.1769540464334025,22.939302,0,22.7603479535666,0.00569008698839165,83.57,0.00569008698839165,0.47552056961989014,0,0,0.00569008698839165,70.32732313263665
2012-01-01 22:30:00,-22.81848051386225,22.82048051386225,10.001,-0.0019999999999988,0.0,0.444638386137751,23.2651189,0,22.81848051386225,0.0057046201284655625,87.0,0.0057046201284655625,0.49630195117650394,0,0,0.0057046201284655625,70.82362508381316
2012-01-01 22:45:00,-18.234448392904767,18.23644839290477,10.001,-0.0019999999999988,0.0,0.6262568070952363,18.8627052,0,18.234448392904767,0.004558612098226192,75.85,0.004558612098226192,0.34577072765045663,0,0,0.004558612098226192,71.16939581146362
2012-01-01 23:00:00,-9.292081069152385,9.294081069152382,10.001,-0.0019999999999988,0.0,0.4881197308476178,9.7822008,0,9.292081069152385,0.002323020267288096,84.18,0.002323020267288096,0.19555184610031193,0,0,0.002323020267288096,71.36494765756393
2012-01-01 23:15:00,-9.29433652740308,9.29633652740308,10.001,-0.0019999999999988,0.0,0.44103647259692,9.737373,0,9.29433652740308,0.0023235841318507704,76.24,0.0023235841318507704,0.17715005421230273,0,0,0.0023235841318507704,71.54209771177624
2012-01-01 23:30:00,-57.069159731472254,57.07115973147225,10.001,-0.0019999999999988,0.0,0.4327077685277534,57.503867500000005,0,57.069159731472254,0.014267289932868063,75.08,0.014267289932868063,1.0711881281597342,0,0,0.014267289932868063,72.61328583993597
