date,Controller1.dump,Controller1.res_load,Battery1.soc,Controller1.flow2b,PV1.pv_gen,Wind1.wind_gen,Load1.load_dem,Grid1.flag_warning
2012-02-01 12:15:00,-13.561935316297948,13.561935316297948,10,0,0.037,0.0494959083702053,14.093894400000002,0
2012-02-01 12:30:00,-13.381420330329258,13.381420330329258,10,0,0.04,0.0641085669670742,14.062505999999999,0
2012-02-01 12:45:00,-30.640181471833795,30.640181471833795,10,0,0.039,0.07529551281662031,31.4321366,0
2012-02-01 13:00:00,-18.385877855643127,18.385877855643127,10,0,0.039,0.10645179443568713,19.4893958,0
2012-02-01 13:15:00,-32.60642967455174,32.60642967455174,10,0,0.042,0.11798523254482617,33.828282,0
2012-02-01 13:30:00,-60.23191975949399,60.23191975949399,10,0,0.04,0.09919630405060167,61.263882800000005,0
2012-02-01 13:45:00,-75.03088321913881,75.03088321913881,10,0,0.039,0.070253528086118,75.7724185,0
2012-02-01 14:00:00,-78.02192014475264,78.02192014475264,10,0,0.04,0.061819195524735256,78.6801121,0
2012-02-01 14:15:00,-40.323421665747254,40.323421665747254,10,0,0.041,0.0605357934252749,40.9697796,0
2012-02-01 14:30:00,-36.08223474151303,36.08223474151303,10,0,0.028,0.07383113584869763,36.8485461,0
2012-02-01 14:45:00,-39.47568182347763,39.47568182347763,10,0,0.032,0.07456092765223697,40.2532911,0
2012-02-01 15:00:00,-36.777895863060515,36.777895863060515,10,0,0.032,0.05379344369394902,37.3478303,0
2012-02-01 15:15:00,-39.37252217000704,39.37252217000704,10,0,0.027,0.021554192999296225,39.6150641,0
2012-02-01 15:30:00,-66.61515419999999,66.61515419999999,10,0,0.021,0,66.6361542,0
2012-02-01 15:45:00,-45.5225696,45.5225696,10,0,0.021,0,45.5435696,0
2012-02-01 16:00:00,-24.0914351,24.0914351,10,0,0.018,0,24.109435100000002,0
2012-02-01 16:15:00,-21.9175005,21.9175005,10,0,0.021,0,21.9385005,0
2012-02-01 16:30:00,-21.3049421,21.3049421,10,0,0.011,0,21.3159421,0
2012-02-01 16:45:00,-21.5205107,21.5205107,10,0,0.004,0,21.5245107,0
2012-02-01 17:00:00,-43.298621399999995,43.298621399999995,10,0,0.005,0,43.3036214,0
2012-02-01 17:15:00,-41.235618800000005,41.235618800000005,10,0,0.0,0,41.235618800000005,0
2012-02-01 17:30:00,-39.9840318,39.9840318,10,0,0.0,0,39.9840318,0
2012-02-01 17:45:00,-42.007998405305536,42.007998405305536,10,0,0.0,0.028418349469446085,42.292181899999996,0
2012-02-01 18:00:00,-47.01065235510154,47.01065235510154,10,0,0.0,0.02439124448984536,47.2545648,0
2012-02-01 18:15:00,-103.28908229382141,103.28908229382141,10,0,0.0,0.03729176061785942,103.6619999,1
2012-02-01 18:30:00,-92.86274617957982,92.86274617957982,10,0,0.0,0.051471752042018266,93.37746369999999,0
2012-02-01 18:45:00,-81.31275577376756,81.31275577376756,10,0,0.0,0.06021774262324322,81.9149332,0
2012-02-01 19:00:00,-73.56231885781833,73.56231885781833,10,0,0.0,0.03350620421816714,73.8973809,0
2012-02-01 19:15:00,-95.5371505741546,95.5371505741546,10,0,0.0,0.027466922584540213,95.8118198,0
2012-02-01 19:30:00,-155.6705315116538,155.6705315116538,10,0,0.0,0.027092378834617844,155.94145529999997,1
2012-02-01 19:45:00,-97.04862559257306,97.04862559257306,10,0,0.0,0.017100250742692776,97.2196281,0
2012-02-01 20:00:00,-71.0484317,71.0484317,10,0,0.0,0,71.0484317,0
2012-02-01 20:15:00,-27.277375,27.277375,10,0,0.0,0,27.277375,0
2012-02-01 20:30:00,-28.4621014,28.4621014,10,0,0.0,0,28.4621014,0
2012-02-01 20:45:00,-25.2428799,25.2428799,10,0,0.0,0,25.2428799,0
2012-02-01 21:00:00,-23.1226495,23.1226495,10,0,0.0,0,23.1226495,0
2012-02-01 21:15:00,-22.8722749,22.8722749,10,0,0.0,0,22.8722749,0
2012-02-01 21:30:00,-19.636059876407188,19.636059876407188,10,0,0.0,0.018946132359281234,19.8255212,0
2012-02-01 21:45:00,-18.86715476457165,18.86715476457165,10,0,0.0,0.029786893542834633,19.1650237,0
2012-02-01 22:00:00,-20.784423975083367,20.784423975083367,10,0,0.0,0.027844902491663378,21.062873,0
2012-02-01 22:15:00,-17.236561669630078,17.236561669630078,10,0,0.0,0.03079086303699237,17.5444703,0
2012-02-01 22:30:00,-8.542799139416072,8.542799139416072,10,0,0.0,0.028999616058392946,8.8327953,0
2012-02-01 22:45:00,-9.92523016288577,9.92523016288577,10,0,0.0,0.025449033711423083,10.1797205,0
2012-02-01 23:00:00,-8.694983823846304,8.694983823846304,10,0,0.0,0.03140393761536986,9.009023200000001,0
2012-02-01 23:15:00,-5.571762132848333,5.571762132848333,10,0,0.0,0.03637666671516675,5.9355288,0
2012-02-01 23:30:00,-11.180271944164868,11.180271944164868,10,0,0.0,0.044648755583513146,11.6267595,0
