,Controller1.dump,Controller1.res_load,Battery1.soc,Controller1.flow2b,PV1.pv_gen,Wind1.wind_gen,Load1.load_dem,Grid1.flag_warning,Consumption_kW,Energy_MWh,Price_EUR_MWh,Grid_Energy_MWh,Cost_EUR,PV_Energy_MWh,Wind_Energy_MWh,Net_Energy_MWh,Cumulative_Cost_EUR
2012-01-01 10:45:00,-12.553424492685886,12.553424492685886,20,0,0.0,0.2304399073141135,12.7838644,0,12.553424492685886,0.0031383561231714714,93.96,0.0031383561231714714,0.29487994133319145,0,0,0.0031383561231714714,18.70715204230235
2012-01-01 11:00:00,-8.800777392027152,8.800777392027152,20,0,0.0,0.3740957079728464,9.1748731,0,8.800777392027152,0.0022001943480067883,100.51,0.0022001943480067883,0.2211415339181623,0,0,0.0022001943480067883,18.92829357622051
2012-01-01 11:15:00,-13.79990998989278,13.79990998989278,20,0,0.0,0.2520552101072198,14.0519652,0,13.79990998989278,0.0034499774974731954,96.01,0.0034499774974731954,0.3312323395324015,0,0,0.0034499774974731954,19.259525915752914
2012-01-01 11:30:00,-63.97735430424443,63.97735430424443,20,0,0.0,0.2273467957555686,64.2047011,0,63.97735430424443,0.01599433857606111,92.05,0.01599433857606111,1.472278865926425,0,0,0.01599433857606111,20.731804781679337
2012-01-01 11:45:00,-58.49456497233693,58.49456497233693,20,0,0.0,0.3085991276630688,58.8031641,0,58.49456497233693,0.014623641243084233,90.42,0.014623641243084233,1.3222696411996764,0,0,0.014623641243084233,22.05407442287901
2012-01-01 12:00:00,-18.674564713341667,18.674564713341667,20,0,0.0,0.2115611866583335,18.8861259,0,18.674564713341667,0.004668641178335417,93.11,0.004668641178335417,0.4346971801148107,0,0,0.004668641178335417,22.488771602993822
2012-01-01 12:15:00,-25.363290578268767,25.363290578268767,20,0,0.0,0.2964925217312317,25.6597831,0,25.363290578268767,0.006340822644567192,92.45,0.006340822644567192,0.5862090534902369,0,0,0.006340822644567192,23.07498065648406
2012-01-01 12:30:00,-17.351115578268768,17.351115578268768,20,0,0.0,0.2964925217312317,17.6476081,0,17.351115578268768,0.004337778894567192,99.76,0.004337778894567192,0.43273682252202306,0,0,0.004337778894567192,23.507717479006082
2012-01-01 12:45:00,-44.94872677138393,44.94872677138393,20,0,0.0,0.3387889286160684,45.2875157,0,44.94872677138393,0.011237181692845983,99.85,0.011237181692845983,1.1220325920306713,0,0,0.011237181692845983,24.629750071036753
2012-01-01 13:00:00,-59.23098968559399,59.23098968559399,20,0,0.0,0.3582314144060115,59.5892211,0,59.23098968559399,0.014807747421398497,95.08,0.014807747421398497,1.407920624826569,0,0,0.014807747421398497,26.037670695863323
2012-01-01 13:15:00,-69.45856659173565,69.45856659173565,20,0,0.0,0.6711573082643545,70.1297239,0,69.45856659173565,0.01736464164793391,96.85,0.01736464164793391,1.6817655436023993,0,0,0.01736464164793391,27.719436239465722
